"index","similarity","path","time","souffle_time","neo4j_time","sim_time","gen_time","automaton_time","num_dup","num_tot","transfo_path"
"ibench_huge-greedy-1","[1, 1, 1, 1, 1]","[24, 24, 24, 24, 24]","[50.166387502, 50.355350938, 50.587531787, 50.4868389, 50.736881485]","[0.000955865, 0.000904587, 0.001039205, 0.000932227, 0.0009176]","[5.04346876, 5.021387536, 5.02050319, 4.978123461, 4.997793137]","[41.32873593, 41.562077949, 41.718238992, 41.579937952, 41.723365115]","[2.226725997, 2.236256592, 2.248417244, 2.297184958, 2.29706158]","[0.000321008, 0.000320739, 0.000358169, 0.000319949, 0.000325871]","[3, 3, 3, 3, 3]","[8, 8, 8, 8, 8]","['AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");RemoveVertex(""enable_me_0_nl0_ce0"");RemoveVertex(""store_me_0_nl0_ce1""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")', 'AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");RemoveVertex(""enable_me_0_nl0_ce0"");RemoveVertex(""store_me_0_nl0_ce1""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")', 'AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");RemoveVertex(""enable_me_0_nl0_ce0"");RemoveVertex(""store_me_0_nl0_ce1""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")', 'AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");RemoveVertex(""store_me_0_nl0_ce1"");RemoveVertex(""enable_me_0_nl0_ce0""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")', 'AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");RemoveVertex(""enable_me_0_nl0_ce0"");RemoveVertex(""store_me_0_nl0_ce1""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")']"
"ibench_huge-greedy-2","[1, 1, 1, 1, 1]","[24, 24, 24, 24, 24]","[53.803398164, 53.329532984, 53.462951582, 53.664518784, 54.025895111]","[0.000913713, 0.000913703, 0.000929396, 0.000923111, 0.000965269]","[7.989445031, 7.903001083, 8.052990317, 8.110607175, 7.988343262]","[41.886073613, 41.517553846, 41.604071728, 41.682791638, 42.05807338]","[2.260554986, 2.241623715, 2.204777373, 2.303633875, 2.290171121]","[0.00032997, 0.000320792, 0.000323542, 0.000326001, 0.000343492]","[6, 6, 6, 6, 6]","[14, 14, 14, 14, 14]","['AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");RemoveVertex(""enable_me_0_nl0_ce0"");RemoveVertex(""store_me_0_nl0_ce1""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")', 'AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");RemoveVertex(""store_me_0_nl0_ce1"");RemoveVertex(""enable_me_0_nl0_ce0""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")', 'AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");RemoveVertex(""store_me_0_nl0_ce1"");RemoveVertex(""enable_me_0_nl0_ce0""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")', 'AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");RemoveVertex(""enable_me_0_nl0_ce0"");RemoveVertex(""store_me_0_nl0_ce1""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")', 'AddVertex(""vote_me_0_nl0_ce0"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wish_me_0_nl0_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""improve_me_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""wait_me_0_nl1_ae2"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""free_me_0_nl1_ae3"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""purpose_me_0_nl1_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""scale_me_0_nl1_ae0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""listen_me_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""soap_me_0_nl0_ae0comp1_joinattr_0"", ""TEXT"");AddVertexProperty(""vote_me_0_nl0_ce0"", ""page_me_0_nl0_ae2"", ""TEXT"");RemoveVertex(""store_me_0_nl0_ce1"");RemoveVertex(""enable_me_0_nl0_ce0""):AddVertex(""send_vp_0_nl0_ce1"");AddVertex(""spoon_vp_0_nl0_ce0"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""self_vp_0_nl0_ae4"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""chess_vp_0_nl0_ae2"", ""TEXT"");AddVertexProperty(""send_vp_0_nl0_ce1"", ""account_vp_0_nl0_ae3"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""break_vp_0_nl0_ae1"", ""TEXT"");AddVertexProperty(""spoon_vp_0_nl0_ce0"", ""sound_vp_0_nl0_ae0ke0"", ""TEXT"");AddEdge(""card_vp_0_nl0_ae0joinattrref"", ""send_vp_0_nl0_ce1"", ""spoon_vp_0_nl0_ce0"");RemoveVertex(""come_vp_0_nl0_ce0""):AddVertexProperty(""fish_ad_0_nl0_ce0"", ""produce_ad_0_nl0_ae5"", ""TEXT"");AddVertexProperty(""fish_ad_0_nl0_ce0"", ""feeble_ad_0_nl0_ae6"", ""TEXT""):RemoveVertexProperty(""earth_dl_0_nl0_ce0"", ""rod_dl_0_nl0_ae4"")']"
